"","city","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","income_per_capita","prop_white","prop_black"
"177","Cresco","Tequila",25459,1637,90.7,15.1,4.3,30165,3839,3730,18,0,0,0,2,89,7.85751497785882,97.1607189372232,0.468872102109924
"178","Cresco","Gin",11508,925,90.7,15.1,4.3,30165,3839,3730,18,0,0,0,2,89,7.85751497785882,97.1607189372232,0.468872102109924
"179","Cresco","Distilled Spirits",1287,60,90.7,15.1,4.3,30165,3839,3730,18,0,0,0,2,89,7.85751497785882,97.1607189372232,0.468872102109924
"180","Cresco","Amaretto",2318,269,90.7,15.1,4.3,30165,3839,3730,18,0,0,0,2,89,7.85751497785882,97.1607189372232,0.468872102109924
"181","Cresco","Schnapps",65022,4992,90.7,15.1,4.3,30165,3839,3730,18,0,0,0,2,89,7.85751497785882,97.1607189372232,0.468872102109924
"182","Shenandoah","Misc",79800,4487,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"183","Shenandoah","Whisky",320190,19436,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"184","Shenandoah","Rum",104230,7501,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"185","Shenandoah","Vodka",125589,11932,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"186","Shenandoah","Schnapps",27732,2149,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"187","Shenandoah","Gin",14762,1194,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"188","Shenandoah","Brandy",8538,649,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"189","Shenandoah","Tequila",57753,4093,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"190","Shenandoah","Amaretto",2214,252,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"191","Shenandoah","Distilled Spirits",3027,157,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,5.85526838966203,93.3200795228628,1.45129224652087
"192","Dubuque","Misc",644590,38046,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"193","Dubuque","Whisky",2304543,140139,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"194","Dubuque","Rum",1128547,78960,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"195","Dubuque","Brandy",393974,18611,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"196","Dubuque","Tequila",380356,21497,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"197","Dubuque","Gin",204977,15545,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"198","Dubuque","Vodka",1843016,156052,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"199","Dubuque","Amaretto",35977,3462,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"200","Dubuque","Schnapps",361064,24923,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"201","Dubuque","Distilled Spirits",54747,6468,91.4,29.7,5,25838,58535,53089,2380,45,877,338,252,1554,0.441411121551209,90.6961646877936,4.06594345263518
"202","Oakland","Misc",7587,458,92.6,24.1,2.8,35313,1544,1500,1,0,2,0,21,20,22.8711139896373,97.1502590673575,0.0647668393782384
"203","Oakland","Whisky",46955,3035,92.6,24.1,2.8,35313,1544,1500,1,0,2,0,21,20,22.8711139896373,97.1502590673575,0.0647668393782384
"204","Oakland","Gin",1967,177,92.6,24.1,2.8,35313,1544,1500,1,0,2,0,21,20,22.8711139896373,97.1502590673575,0.0647668393782384
"205","Oakland","Vodka",24855,2913,92.6,24.1,2.8,35313,1544,1500,1,0,2,0,21,20,22.8711139896373,97.1502590673575,0.0647668393782384
"206","Oakland","Rum",13917,912,92.6,24.1,2.8,35313,1544,1500,1,0,2,0,21,20,22.8711139896373,97.1502590673575,0.0647668393782384
"207","Oakland","Brandy",2935,234,92.6,24.1,2.8,35313,1544,1500,1,0,2,0,21,20,22.8711139896373,97.1502590673575,0.0647668393782384
"208","Oakland","Tequila",3731,167,92.6,24.1,2.8,35313,1544,1500,1,0,2,0,21,20,22.8711139896373,97.1502590673575,0.0647668393782384
"209","Oakland","Schnapps",3380,320,92.6,24.1,2.8,35313,1544,1500,1,0,2,0,21,20,22.8711139896373,97.1502590673575,0.0647668393782384
"210","Oakland","Amaretto",680,98,92.6,24.1,2.8,35313,1544,1500,1,0,2,0,21,20,22.8711139896373,97.1502590673575,0.0647668393782384
"211","Indianola","Misc",161232,9235,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"212","Indianola","Vodka",354088,33467,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"213","Indianola","Whisky",533120,33415,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"214","Indianola","Rum",231150,16723,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"215","Indianola","Brandy",19777,1547,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"216","Indianola","Tequila",72157,5253,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"217","Indianola","Distilled Spirits",9511,434,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"218","Indianola","Gin",37263,3145,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"219","Indianola","Amaretto",4713,554,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"220","Indianola","Schnapps",52970,3566,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345,1.71087792478655,95.6136348823568,0.547480935931695
"221","Guthrie Center","Brandy",1483,113,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"222","Guthrie Center","Whisky",40376,3090,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"223","Guthrie Center","Gin",1863,190,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"224","Guthrie Center","Vodka",17148,1664,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"225","Guthrie Center","Misc",4355,317,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"226","Guthrie Center","Rum",10400,679,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"227","Guthrie Center","Tequila",1592,126,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"228","Guthrie Center","Amaretto",189,20,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"229","Guthrie Center","Schnapps",3526,304,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"230","Guthrie Center","Distilled Spirits",142,6,87.5,13.7,3.9,28333,1650,1557,23,0,1,0,17,52,17.1715151515152,94.3636363636364,1.39393939393939
"231","Hampton","Misc",42325,2417,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"232","Hampton","Whisky",185032,14134,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"233","Hampton","Brandy",14864,1282,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"234","Hampton","Rum",62540,4780,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"235","Hampton","Vodka",78085,8350,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"236","Hampton","Tequila",35062,1708,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"237","Hampton","Gin",7065,630,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"238","Hampton","Amaretto",1541,198,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"239","Hampton","Schnapps",24000,1939,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"240","Hampton","Distilled Spirits",2173,122,83.8,18.7,2.8,29104,4326,3785,99,0,0,0,412,30,6.72769301895516,87.4942209893666,2.28848821081831
"241","West Bend","Misc",7716,452,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"242","West Bend","Vodka",17268,1667,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"243","West Bend","Whisky",65462,6262,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"244","West Bend","Rum",19822,1481,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"245","West Bend","Schnapps",4927,372,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"246","West Bend","Tequila",2572,177,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"247","West Bend","Distilled Spirits",395,18,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"248","West Bend","Gin",950,91,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"249","West Bend","Brandy",5427,508,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"250","West Bend","Amaretto",259,34,93.1,16,1.1,29306,851,813,3,0,1,0,12,22,34.4371327849589,95.5346650998825,0.352526439482961
"251","Anamosa","Vodka",148315,16417,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"252","Anamosa","Misc",55608,3160,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"253","Anamosa","Whisky",224886,16470,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"254","Anamosa","Gin",7868,688,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"255","Anamosa","Rum",106719,7642,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"256","Anamosa","Brandy",10324,762,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"257","Anamosa","Tequila",25349,1732,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"258","Anamosa","Amaretto",1442,182,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"259","Anamosa","Schnapps",37267,2982,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"260","Anamosa","Distilled Spirits",2898,200,89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,4.26543322952922,88.6792452830189,7.36398607803627
"261","Arlington","Misc",852,48,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"262","Arlington","Whisky",16150,1430,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"263","Arlington","Distilled Spirits",91,3,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"264","Arlington","Gin",747,113,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"265","Arlington","Vodka",3671,482,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"266","Arlington","Rum",3338,304,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"267","Arlington","Brandy",1378,126,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"268","Arlington","Tequila",371,21,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"269","Arlington","Schnapps",2271,211,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"270","Arlington","Amaretto",9,1,90.7,10.7,5,27159,526,512,0,3,0,0,0,11,51.6330798479087,97.3384030418251,0
"271","Ames","Misc",662596,38830,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"272","Ames","Tequila",391863,24764,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"273","Ames","Vodka",1770559,150737,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"274","Ames","Whisky",2610409,148417,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"275","Ames","Rum",1110981,84072,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"276","Ames","Brandy",187640,9762,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"277","Ames","Schnapps",238474,17199,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"278","Ames","Distilled Spirits",69284,7353,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"279","Ames","Gin",252404,18756,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"280","Ames","Amaretto",30841,2911,97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,0.187707770823904,83.5484525463144,3.11207528912334
"281","Ankeny","Misc",415087,24006,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"282","Ankeny","Tequila",289232,20880,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"283","Ankeny","Whisky",1644129,90385,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"284","Ankeny","Brandy",81119,4921,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"285","Ankeny","Rum",646077,45416,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"286","Ankeny","Vodka",1233817,102840,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"287","Ankeny","Schnapps",105542,7326,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"288","Ankeny","Distilled Spirits",28490,1951,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"289","Ankeny","Gin",129625,9488,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"290","Ankeny","Amaretto",21216,1716,97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,0.76026435511954,94.0875816748731,1.23190983468444
"291","Boone","Misc",101395,5963,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"292","Boone","Tequila",44677,2952,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"293","Boone","Whisky",518468,35650,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"294","Boone","Vodka",256142,25128,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"295","Boone","Brandy",26379,2034,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"296","Boone","Rum",172642,12360,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"297","Boone","Distilled Spirits",7551,484,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"298","Boone","Gin",28123,2326,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"299","Boone","Amaretto",5104,430,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"300","Boone","Schnapps",55927,4121,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47,2.36545324768023,96.8514553096994,2.07788087873741
"301","Burlington","Misc",200530,11289,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"302","Burlington","Tequila",127055,6555,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"303","Burlington","Whisky",821853,48027,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"304","Burlington","Rum",300999,21105,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"305","Burlington","Vodka",674324,56872,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"306","Burlington","Brandy",206516,8728,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"307","Burlington","Distilled Spirits",22726,1898,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"308","Burlington","Gin",69725,5627,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"309","Burlington","Amaretto",8614,861,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"310","Burlington","Schnapps",121629,9919,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663,0.989212301898635,88.4591244311941,7.96328259846226
"311","Cedar Rapids","Misc",1756332,110091,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"312","Cedar Rapids","Vodka",4694907,402119,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"313","Cedar Rapids","Whisky",5687415,331369,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"314","Cedar Rapids","Rum",2333356,169029,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"315","Cedar Rapids","Schnapps",850789,60372,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"316","Cedar Rapids","Tequila",1135094,66328,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"317","Cedar Rapids","Distilled Spirits",180690,19762,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"318","Cedar Rapids","Gin",538945,39044,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"319","Cedar Rapids","Brandy",1028139,45740,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"320","Cedar Rapids","Amaretto",65834,5760,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172,0.251117441348804,86.6926052016026,6.21058076070929
"321","Marion","Misc",190676,12430,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799,1.03070057529975,93.4593257702027,2.30657562234529
"322","Marion","Rum",294736,21436,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799,1.03070057529975,93.4593257702027,2.30657562234529
"323","Marion","Vodka",587170,55849,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799,1.03070057529975,93.4593257702027,2.30657562234529
"324","Marion","Whisky",713346,44739,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799,1.03070057529975,93.4593257702027,2.30657562234529
"325","Marion","Gin",54846,4058,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799,1.03070057529975,93.4593257702027,2.30657562234529
"326","Marion","Brandy",57301,3693,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799,1.03070057529975,93.4593257702027,2.30657562234529
"327","Marion","Tequila",110636,8197,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799,1.03070057529975,93.4593257702027,2.30657562234529
"328","Marion","Amaretto",7643,708,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799,1.03070057529975,93.4593257702027,2.30657562234529
