"","zipcode","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","income_per_capita","prop_white","prop_black"
"2514","50648","Tequila",2927,217,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61,7.62578821482931,98.1517721243749,0.195694716242661
"2515","50648","Amaretto",263,29,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61,7.62578821482931,98.1517721243749,0.195694716242661
"2516","50648","Schnapps",8005,642,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61,7.62578821482931,98.1517721243749,0.195694716242661
"2517","50648","Distilled Spirits",110,5,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61,7.62578821482931,98.1517721243749,0.195694716242661
"2518","52358","Misc",3543,273,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2519","52358","Whisky",27041,1895,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2520","52358","Gin",2047,210,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2521","52358","Vodka",20179,1976,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2522","52358","Rum",10861,952,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2523","52358","Brandy",1190,84,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2524","52358","Tequila",2605,168,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2525","52358","Amaretto",153,16,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2526","52358","Schnapps",1816,137,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2527","52358","Distilled Spirits",95,4,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,9.81940626717977,95.8768554150632,0.494777350192413
"2528","52033","Misc",8502,586,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2529","52033","Whisky",56996,3980,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2530","52033","Tequila",4397,212,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2531","52033","Rum",20533,1325,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2532","52033","Gin",1201,112,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2533","52033","Vodka",29051,2934,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2534","52033","Brandy",2016,184,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2535","52033","Amaretto",490,58,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2536","52033","Schnapps",8374,672,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2537","52033","Distilled Spirits",90,4,91.8,19.3,2.6,34167,2961,2949,12,0,0,0,0,0,11.5390070921986,99.5947315096251,0.405268490374873
"2538","50006","Misc",4662,280,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2539","50006","Whisky",44967,3003,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2540","50006","Gin",2049,226,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2541","50006","Vodka",16466,1695,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2542","50006","Rum",19915,1413,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2543","50006","Brandy",564,54,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2544","50006","Tequila",2113,99,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2545","50006","Amaretto",333,47,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2546","50006","Schnapps",2592,206,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2547","50006","Distilled Spirits",295,14,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,20.990157480315,97.1128608923885,0
"2548","51046","Misc",4113,238,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2549","51046","Rum",15575,1085,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2550","51046","Tequila",2022,144,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2551","51046","Whisky",37059,3004,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2552","51046","Gin",594,56,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2553","51046","Vodka",14815,1908,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2554","51046","Brandy",2298,238,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2555","51046","Amaretto",382,51,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2556","51046","Schnapps",6846,717,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2557","51046","Distilled Spirits",56,2,93.6,17.7,7,32243,1690,1671,0,6,0,2,10,1,19.0786982248521,98.8757396449704,0
"2558","50142","Whisky",27284,1929,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2559","50142","Misc",4640,286,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2560","50142","Tequila",2052,95,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2561","50142","Distilled Spirits",606,29,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2562","50142","Gin",612,47,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2563","50142","Vodka",13200,1414,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2564","50142","Rum",7548,551,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2565","50142","Brandy",1516,94,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2566","50142","Amaretto",243,30,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2567","50142","Schnapps",3603,407,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,31.8491902834008,93.0161943319838,1.417004048583
"2568","51249","Rum",29588,1916,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2569","51249","Whisky",110545,8338,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2570","51249","Gin",6435,661,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2571","51249","Vodka",34161,3852,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2572","51249","Misc",17315,1022,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2573","51249","Brandy",5382,460,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2574","51249","Tequila",9387,473,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2575","51249","Amaretto",828,116,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2576","51249","Schnapps",19220,1369,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2577","51249","Distilled Spirits",462,33,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36,8.16196542311192,94.722474977252,0.181983621474067
"2578","52053","Whisky",38211,2463,93.1,12.3,1.2,35550,1033,1027,0,0,0,0,0,6,34.4143272023233,99.4191674733785,0
"2579","52053","Gin",834,60,93.1,12.3,1.2,35550,1033,1027,0,0,0,0,0,6,34.4143272023233,99.4191674733785,0
"2580","52053","Vodka",11804,1174,93.1,12.3,1.2,35550,1033,1027,0,0,0,0,0,6,34.4143272023233,99.4191674733785,0
"2581","52053","Misc",4772,231,93.1,12.3,1.2,35550,1033,1027,0,0,0,0,0,6,34.4143272023233,99.4191674733785,0
"2582","52053","Rum",19449,1137,93.1,12.3,1.2,35550,1033,1027,0,0,0,0,0,6,34.4143272023233,99.4191674733785,0
"2583","52053","Brandy",1243,114,93.1,12.3,1.2,35550,1033,1027,0,0,0,0,0,6,34.4143272023233,99.4191674733785,0
"2584","52053","Tequila",1175,61,93.1,12.3,1.2,35550,1033,1027,0,0,0,0,0,6,34.4143272023233,99.4191674733785,0
"2585","52053","Schnapps",5677,428,93.1,12.3,1.2,35550,1033,1027,0,0,0,0,0,6,34.4143272023233,99.4191674733785,0
"2586","52053","Amaretto",292,44,93.1,12.3,1.2,35550,1033,1027,0,0,0,0,0,6,34.4143272023233,99.4191674733785,0
"2587","51054","Distilled Spirits",718,35,95.1,37.3,3.7,31297,5428,4941,2,76,136,0,7,266,5.76584377302874,91.0280029476787,0.0368459837877671
"2588","51054","Amaretto",322,39,95.1,37.3,3.7,31297,5428,4941,2,76,136,0,7,266,5.76584377302874,91.0280029476787,0.0368459837877671
"2589","51109","Misc",8077,524,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66,8.59028001287415,95.2687479884133,0.611522368844545
"2590","51109","Rum",19233,1383,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66,8.59028001287415,95.2687479884133,0.611522368844545
"2591","51109","Whisky",35462,2444,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66,8.59028001287415,95.2687479884133,0.611522368844545
"2592","51109","Gin",2949,271,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66,8.59028001287415,95.2687479884133,0.611522368844545
"2593","51109","Vodka",34176,3237,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66,8.59028001287415,95.2687479884133,0.611522368844545
"2594","51109","Brandy",2617,219,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66,8.59028001287415,95.2687479884133,0.611522368844545
"2595","51109","Tequila",4774,409,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66,8.59028001287415,95.2687479884133,0.611522368844545
"2596","51109","Schnapps",2848,207,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66,8.59028001287415,95.2687479884133,0.611522368844545
"2597","51109","Amaretto",221,36,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66,8.59028001287415,95.2687479884133,0.611522368844545
"2608","52349","Misc",23248,1774,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2609","52349","Vodka",58335,6095,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2610","52349","Whisky",133697,11353,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2611","52349","Tequila",13927,1091,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2612","52349","Brandy",8221,757,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2613","52349","Distilled Spirits",2461,97,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2614","52349","Gin",7073,678,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2615","52349","Rum",44278,3374,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2616","52349","Amaretto",1175,107,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2617","52349","Schnapps",11337,787,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,4.04905312993161,98.6454497632825,0.328774329300368
"2618","52571","Whisky",26981,1466,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,18.140318627451,99.0196078431373,0.122549019607843
"2619","52571","Misc",3472,164,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,18.140318627451,99.0196078431373,0.122549019607843
"2620","52571","Rum",7994,496,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,18.140318627451,99.0196078431373,0.122549019607843
"2621","52571","Gin",935,62,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,18.140318627451,99.0196078431373,0.122549019607843
"2622","52571","Vodka",10697,942,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,18.140318627451,99.0196078431373,0.122549019607843
"2623","52571","Brandy",85,7,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,18.140318627451,99.0196078431373,0.122549019607843
"2624","52571","Tequila",2499,161,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,18.140318627451,99.0196078431373,0.122549019607843
"2625","52571","Amaretto",233,22,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,18.140318627451,99.0196078431373,0.122549019607843
"2626","52571","Schnapps",2432,196,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,18.140318627451,99.0196078431373,0.122549019607843
"2627","51041","Misc",31193,2037,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2628","51041","Vodka",72717,6347,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2629","51041","Whisky",166930,11806,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2630","51041","Rum",83957,5912,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2631","51041","Brandy",5941,510,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2632","51041","Tequila",14634,987,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2633","51041","Gin",5572,336,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2634","51041","Distilled Spirits",449,21,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2635","51041","Amaretto",1908,192,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2636","51041","Schnapps",15750,1102,95,36.7,1.5,22228,7593,6998,59,8,138,0,328,62,2.92743316212301,92.1638351112867,0.777031476359805
"2637","50020","Misc",5631,391,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2638","50020","Whisky",32308,2371,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2639","50020","Rum",6645,474,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2640","50020","Tequila",2493,193,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2641","50020","Gin",1020,72,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2642","50020","Vodka",13878,1599,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2643","50020","Brandy",3592,327,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2644","50020","Amaretto",373,35,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2645","50020","Schnapps",2573,232,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2646","50020","Distilled Spirits",513,23,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,23.6853088480801,99.7495826377295,0
"2647","51358","Whisky",16619,1510,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,26.3318223028105,97.2801450589302,0
"2648","51358","Gin",213,22,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,26.3318223028105,97.2801450589302,0
"2649","51358","Vodka",7648,943,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,26.3318223028105,97.2801450589302,0
"2650","51358","Rum",4932,330,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,26.3318223028105,97.2801450589302,0
"2651","51358","Brandy",426,46,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,26.3318223028105,97.2801450589302,0
"2652","51358","Misc",1170,66,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,26.3318223028105,97.2801450589302,0
"2653","51358","Tequila",1361,97,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,26.3318223028105,97.2801450589302,0
"2654","51358","Amaretto",137,22,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,26.3318223028105,97.2801450589302,0
"2655","51358","Schnapps",1350,116,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17,26.3318223028105,97.2801450589302,0
"2656","50450","Misc",9959,617,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2657","50450","Whisky",37516,2621,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2658","50450","Brandy",5943,509,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2659","50450","Rum",18214,1272,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2660","50450","Vodka",25122,2861,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2661","50450","Tequila",5887,336,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2662","50450","Gin",1458,128,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2663","50450","Amaretto",395,41,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2664","50450","Schnapps",6767,504,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2665","50450","Distilled Spirits",369,18,89.8,21.3,7.1,31796,2646,2549,0,69,0,0,7,21,12.0166288737717,96.334089191232,0
"2666","52248","Misc",1313,60,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18,14.2625400213447,98.1323372465315,0
"2667","52248","Rum",3550,242,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18,14.2625400213447,98.1323372465315,0
"2668","52248","Whisky",7549,608,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18,14.2625400213447,98.1323372465315,0
"2669","52248","Gin",567,55,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18,14.2625400213447,98.1323372465315,0
"2670","52248","Vodka",6582,894,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18,14.2625400213447,98.1323372465315,0
"2671","52248","Brandy",355,29,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18,14.2625400213447,98.1323372465315,0
"2672","52248","Tequila",354,41,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18,14.2625400213447,98.1323372465315,0
"2673","52248","Schnapps",1197,132,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18,14.2625400213447,98.1323372465315,0
"2674","52248","Amaretto",33,5,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18,14.2625400213447,98.1323372465315,0
"2675","52753","Misc",55663,2618,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2676","52753","Vodka",137181,8500,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2677","52753","Tequila",10664,809,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2678","52753","Whisky",206315,7729,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2679","52753","Gin",29821,1187,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2680","52753","Rum",26613,2006,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2681","52753","Brandy",3877,269,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2682","52753","Amaretto",773,81,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2683","52753","Schnapps",21938,1105,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2684","52753","Distilled Spirits",2683,86,97.7,37.1,7.9,44260,5505,5195,93,24,15,0,23,155,8.03996366939146,94.3687556766576,1.68937329700272
"2685","52553","Misc",1227,56,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2686","52553","Whisky",13896,928,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2687","52553","Rum",3001,190,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2688","52553","Gin",112,8,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2689","52553","Vodka",7199,645,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2690","52553","Brandy",1713,160,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2691","52553","Amaretto",48,4,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2692","52553","Tequila",454,24,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2693","52553","Schnapps",1893,124,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2694","52553","Distilled Spirits",487,23,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50,14.6284946236559,97.1505376344086,0
"2695","52224","Misc",3001,217,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14,17.6522678185745,98.0021598272138,0
"2696","52224","Whisky",13978,904,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14,17.6522678185745,98.0021598272138,0
